919;OUTROS MECÂNICOS DE MANUTENÇÃO
950;SUPERVISORES DE MANUTENÇÃO ELETROELETRÔNICA E ELETROMECÂNICA
951;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO INDUSTRIAL, COMERCIAL E RESIDENCIAL
953;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO VEICULAR
954;MANTENEDORES ELETROMECÂNICOS
991;"OUTROS TRABALHADORES DA CONSERVAÇÃO E DA CONSERVAÇÃO E MANUTENÇÃO (EXCETO TRABA;HADORES ELEMENTARES)"
992;TRABALHADORES ELEMENTARES DA MANUTENÇÃO 
10;MILITARES DA AERONÁUTICA
20;MILITARES DO EXÉRCITO
30;MILITARES DA MARINHA
40;OFICIAIS DE POLÍCIA MILITAR
41;PRAÇAS DE POLÍCIA MILITAR
50;OFICIAIS DE BOMBEIRO MILITAR
51;PRAÇAS DE BOMBEIRO MILITAR
